Minnesota,County Asylums[edit],Otter Tail County Poor House,https://www.asylumprojects.org/index.php?title=Otter_Tail_County_Poor_House&action=edit&redlink=1
Minnesota,County Asylums[edit],Pipestone County Poor House,https://www.asylumprojects.org/index.php?title=Pipestone_County_Poor_House&action=edit&redlink=1
Minnesota,County Asylums[edit],St. Louis County Poor Farm,https://www.asylumprojects.org/index.php?title=St._Louis_County_Poor_Farm&action=edit&redlink=1
Minnesota,County Asylums[edit],Ramsey County Poor Farm,https://www.asylumprojects.org/index.php?title=Ramsey_County_Poor_Farm&action=edit&redlink=1
Minnesota,County Asylums[edit],Rice County Poor House,https://www.asylumprojects.org/index.php?title=Rice_County_Poor_House&action=edit&redlink=1
Minnesota,County Asylums[edit],Rock County Poor House,https://www.asylumprojects.org/index.php?title=Rock_County_Poor_House&action=edit&redlink=1
Minnesota,County Asylums[edit],Wabasha County Poor House,https://www.asylumprojects.org/index.php?title=Wabasha_County_Poor_House
Minnesota,County Asylums[edit],Washington County Poor House,https://www.asylumprojects.org/index.php?title=Washington_County_Poor_House
Minnesota,County Asylums[edit],Winona County Poor Farm,https://www.asylumprojects.org/index.php?title=Winona_County_Poor_Farm&action=edit&redlink=1
Minnesota,Sanitariums[edit],Buena Vista State Sanatorium,https://www.asylumprojects.org/index.php?title=Buena_Vista_State_Sanatorium
Minnesota,Sanitariums[edit],Cuenca Sanatorium,https://www.asylumprojects.org/index.php?title=Cuenca_Sanatorium
Minnesota,Sanitariums[edit],Deerwood Sanatorium,https://www.asylumprojects.org/index.php?title=Deerwood_Sanatorium
Minnesota,Sanitariums[edit],Fair Oaks Lodge Sanatorium,https://www.asylumprojects.org/index.php?title=Fair_Oaks_Lodge_Sanatorium
Minnesota,Sanitariums[edit],Glen Lake Sanatorium,https://www.asylumprojects.org/index.php?title=Glen_Lake_Sanatorium
Minnesota,Sanitariums[edit],Lake Julia Sanatorium,https://www.asylumprojects.org/index.php?title=Lake_Julia_Sanatorium
Minnesota,Sanitariums[edit],Mineral Springs Sanatorium,https://www.asylumprojects.org/index.php?title=Mineral_Springs_Sanatorium
Minnesota,Sanitariums[edit],Minnesota State Sanatorium,https://www.asylumprojects.org/index.php?title=Minnesota_State_Sanatorium
Minnesota,Sanitariums[edit],Nopeming Sanatorium,https://www.asylumprojects.org/index.php?title=Nopeming_Sanatorium
Minnesota,Sanitariums[edit],Oakland Park Sanitarium,https://www.asylumprojects.org/index.php?title=Oakland_Park_Sanitarium
Minnesota,Sanitariums[edit],Otter Tail County Sanatorium,https://www.asylumprojects.org/index.php?title=Otter_Tail_County_Sanatorium
Minnesota,Sanitariums[edit],Parkview Sanatorium,https://www.asylumprojects.org/index.php?title=Parkview_Sanatorium
Minnesota,Sanitariums[edit],Pokegama Sanatorium,https://www.asylumprojects.org/index.php?title=Pokegama_Sanatorium
Minnesota,Sanitariums[edit],Ramsey Tuberculosis Pavilion,https://www.asylumprojects.org/index.php?title=Ramsey_Tuberculosis_Pavilion
Minnesota,Sanitariums[edit],Riverside Sanatorium,https://www.asylumprojects.org/index.php?title=Riverside_Sanatorium
Minnesota,Sanitariums[edit],Sand Beach Sanatorium,https://www.asylumprojects.org/index.php?title=Sand_Beach_Sanatorium
Minnesota,Sanitariums[edit],Southwestern Minnesota Sanatorium,https://www.asylumprojects.org/index.php?title=Southwestern_Minnesota_Sanatorium
Minnesota,Sanitariums[edit],Sunnyrest Sanatorium,https://www.asylumprojects.org/index.php?title=Sunnyrest_Sanatorium
Minnesota,Books[edit],"Asylums, Treatment Centers and Genetic Jails: A History of Minnesota's State Hospitals; Michael Resman, MA",
Minnesota,Books[edit],"The Crusade For Forgotten Souls: Reforming Minnesota's Mental Institutions, 1946-1954; Susan Barlett Foote",
Mississippi,State Hospitals[edit],Boswell Regional Center,https://www.asylumprojects.org/index.php?title=Boswell_Regional_Center
Mississippi,State Hospitals[edit],East Mississippi State Hospital,https://www.asylumprojects.org/index.php?title=East_Mississippi_State_Hospital
Mississippi,State Hospitals[edit],Kuhn Memorial State Hospital,https://www.asylumprojects.org/index.php?title=Kuhn_Memorial_State_Hospital
Mississippi,State Hospitals[edit],Laurel State Hospital,https://www.asylumprojects.org/index.php?title=Laurel_State_Hospital&action=edit&redlink=1
Mississippi,State Hospitals[edit],Mississippi State Hospital,https://www.asylumprojects.org/index.php?title=Mississippi_State_Hospital
Mississippi,State Hospitals[edit],North Mississippi State Hospital,https://www.asylumprojects.org/index.php?title=North_Mississippi_State_Hospital
Mississippi,State Hospitals[edit],Oxford State Hospital,https://www.asylumprojects.org/index.php?title=Oxford_State_Hospital&action=edit&redlink=1
Mississippi,State Hospitals[edit],South Mississippi State Hospital,https://www.asylumprojects.org/index.php?title=South_Mississippi_State_Hospital
Mississippi,State Schools[edit],Ellisville State School,https://www.asylumprojects.org/index.php?title=Ellisville_State_School
Mississippi,Reform Schools[edit],Columbia Training School,https://www.asylumprojects.org/index.php?title=Columbia_Training_School
Mississippi,Reform Schools[edit],Oakley Training School,https://www.asylumprojects.org/index.php?title=Oakley_Training_School
Mississippi,Sanitariums[edit],Mississippi State Sanatorium,https://www.asylumprojects.org/index.php?title=Mississippi_State_Sanatorium
Mississippi,Private Institutions[edit],Our Lady of Mercy Hospital,https://www.asylumprojects.org/index.php?title=Our_Lady_of_Mercy_Hospital
Missouri,State Hospitals[edit],Farmington State Hospital,https://www.asylumprojects.org/index.php?title=Farmington_State_Hospital
Missouri,State Hospitals[edit],Fulton State Hospital,https://www.asylumprojects.org/index.php?title=Fulton_State_Hospital
Missouri,State Hospitals[edit],Marshall State Hospital,https://www.asylumprojects.org/index.php?title=Marshall_State_Hospital
Missouri,State Hospitals[edit],Nevada State Hospital,https://www.asylumprojects.org/index.php?title=Nevada_State_Hospital
Missouri,State Hospitals[edit],St. Joseph State Hospital,https://www.asylumprojects.org/index.php?title=St._Joseph_State_Hospital
Missouri,State Hospitals[edit],St. Louis State Hospital,https://www.asylumprojects.org/index.php?title=St._Louis_State_Hospital
Missouri,State Hospitals[edit],Southwest Missouri Psychiatric Rehabilitation Center,https://www.asylumprojects.org/index.php?title=Southwest_Missouri_Psychiatric_Rehabilitation_Center
Missouri,State Hospitals[edit],Western Missouri Mental Health Center,https://www.asylumprojects.org/index.php?title=Western_Missouri_Mental_Health_Center
Missouri,Private Hospitals[edit],Emmaus Asylum,https://www.asylumprojects.org/index.php?title=Emmaus_Asylum
Missouri,Private Hospitals[edit],Glenwood Sanitarium,https://www.asylumprojects.org/index.php?title=Glenwood_Sanitarium&action=edit&redlink=1
Missouri,Private Hospitals[edit],Ozark Sanitarium,https://www.asylumprojects.org/index.php?title=Ozark_Sanitarium&action=edit&redlink=1
Missouri,Private Hospitals[edit],Ralph Sanitarium,https://www.asylumprojects.org/index.php?title=Ralph_Sanitarium
Missouri,Private Hospitals[edit],Robinson's Neurological Clinic,https://www.asylumprojects.org/index.php?title=Robinson%27s_Neurological_Clinic
Missouri,Private Hospitals[edit],St Vincent's Institution,https://www.asylumprojects.org/index.php?title=St_Vincent%27s_Institution
Missouri,Private Hospitals[edit],Vaile Sanitarium,https://www.asylumprojects.org/index.php?title=Vaile_Sanitarium&action=edit&redlink=1
Missouri,State Schools[edit],Carrollton State School and Hospital,https://www.asylumprojects.org/index.php?title=Carrollton_State_School_and_Hospital&action=edit&redlink=1
Missouri,State Schools[edit],Higginsville State School and Hospital,https://www.asylumprojects.org/index.php?title=Higginsville_State_School_and_Hospital&action=edit&redlink=1
Missouri,State Schools[edit],Missouri State School and Hospital,https://www.asylumprojects.org/index.php?title=Missouri_State_School_and_Hospital
Missouri,State Schools[edit],St. Louis State School and Hospital,https://www.asylumprojects.org/index.php?title=St._Louis_State_School_and_Hospital
Missouri,Reform Schools[edit],Missouri Reform School for Boys,https://www.asylumprojects.org/index.php?title=Missouri_Reform_School_for_Boys
Missouri,Reform Schools[edit],Missouri Reform School for Girls,https://www.asylumprojects.org/index.php?title=Missouri_Reform_School_for_Girls&action=edit&redlink=1
Missouri,Federal Government Institutions[edit],United States Medical Center for Federal Prisoners,https://www.asylumprojects.org/index.php?title=United_States_Medical_Center_for_Federal_Prisoners
Missouri,County Institutions[edit],Barry County Almshouse,https://www.asylumprojects.org/index.php?title=Barry_County_Almshouse&action=edit&redlink=1
Missouri,County Institutions[edit],Buchanan County Infirmary,https://www.asylumprojects.org/index.php?title=Buchanan_County_Infirmary&action=edit&redlink=1
Missouri,County Institutions[edit],Butler County Poor Farm,https://www.asylumprojects.org/index.php?title=Butler_County_Poor_Farm&action=edit&redlink=1
Missouri,County Institutions[edit],Cass County Poor Farm,https://www.asylumprojects.org/index.php?title=Cass_County_Poor_Farm
Missouri,County Institutions[edit],Chariton County Poor Farm,https://www.asylumprojects.org/index.php?title=Chariton_County_Poor_Farm&action=edit&redlink=1
Missouri,County Institutions[edit],Dade County Poor Farm,https://www.asylumprojects.org/index.php?title=Dade_County_Poor_Farm&action=edit&redlink=1
Missouri,County Institutions[edit],Dallas County Poor Farm,https://www.asylumprojects.org/index.php?title=Dallas_County_Poor_Farm
Missouri,County Institutions[edit],Gasconade County Poor Farm,https://www.asylumprojects.org/index.php?title=Gasconade_County_Poor_Farm&action=edit&redlink=1
Missouri,County Institutions[edit],"Greene County Almshouse, MO","https://www.asylumprojects.org/index.php?title=Greene_County_Almshouse,_MO"
Missouri,County Institutions[edit],Jackson County Poor Farm & Asylum,https://www.asylumprojects.org/index.php?title=Jackson_County_Poor_Farm_%26_Asylum&action=edit&redlink=1
Missouri,County Institutions[edit],"Jefferson County Poor Farm, MO","https://www.asylumprojects.org/index.php?title=Jefferson_County_Poor_Farm,_MO&action=edit&redlink=1"
Missouri,County Institutions[edit],Lewis County Poor Farm,https://www.asylumprojects.org/index.php?title=Lewis_County_Poor_Farm
Missouri,County Institutions[edit],Malcolm Bliss Psychopathic Hospital,https://www.asylumprojects.org/index.php?title=Malcolm_Bliss_Psychopathic_Hospital&action=edit&redlink=1
Missouri,County Institutions[edit],Nodaway County Poor Farm,https://www.asylumprojects.org/index.php?title=Nodaway_County_Poor_Farm&action=edit&redlink=1
Missouri,County Institutions[edit],Osage County Poorhouse,https://www.asylumprojects.org/index.php?title=Osage_County_Poorhouse&action=edit&redlink=1
Missouri,County Institutions[edit],Putnam County Poor Farm,https://www.asylumprojects.org/index.php?title=Putnam_County_Poor_Farm&action=edit&redlink=1
Missouri,County Institutions[edit],Morgan County Poor Farm,https://www.asylumprojects.org/index.php?title=Morgan_County_Poor_Farm&action=edit&redlink=1
Missouri,County Institutions[edit],Pulaski County Poor Farm,https://www.asylumprojects.org/index.php?title=Pulaski_County_Poor_Farm&action=edit&redlink=1
Missouri,County Institutions[edit],Putnam County Poor Farm,https://www.asylumprojects.org/index.php?title=Putnam_County_Poor_Farm&action=edit&redlink=1
Missouri,County Institutions[edit],Ray County Poor Farm,https://www.asylumprojects.org/index.php?title=Ray_County_Poor_Farm&action=edit&redlink=1
Missouri,County Institutions[edit],Saint Clair County Poor Farm,https://www.asylumprojects.org/index.php?title=Saint_Clair_County_Poor_Farm&action=edit&redlink=1
Missouri,County Institutions[edit],St. Louis Chronic Hospital,https://www.asylumprojects.org/index.php?title=St._Louis_Chronic_Hospital
Missouri,County Institutions[edit],Stoddard County Poor Farm,https://www.asylumprojects.org/index.php?title=Stoddard_County_Poor_Farm&action=edit&redlink=1
Missouri,Sanitariums[edit],Elliott Sanitarium & Hospital,https://www.asylumprojects.org/index.php?title=Elliott_Sanitarium_%26_Hospital&action=edit&redlink=1
Missouri,Sanitariums[edit],Emmaus Sanitarium,https://www.asylumprojects.org/index.php?title=Emmaus_Sanitarium&action=edit&redlink=1
Missouri,Sanitariums[edit],Mayfield Sanitarium,https://www.asylumprojects.org/index.php?title=Mayfield_Sanitarium&action=edit&redlink=1
Missouri,Sanitariums[edit],Missouri State Sanatorium,https://www.asylumprojects.org/index.php?title=Missouri_State_Sanatorium
Missouri,Sanitariums[edit],Robert Koch Hospital,https://www.asylumprojects.org/index.php?title=Robert_Koch_Hospital
Montana,State Hospitals[edit],Montana State Hospital,https://www.asylumprojects.org/index.php?title=Montana_State_Hospital
Montana,State Schools[edit],Montana State Training School,https://www.asylumprojects.org/index.php?title=Montana_State_Training_School
Montana,Reform Schools[edit],Ft. Peck Indian School,https://www.asylumprojects.org/index.php?title=Ft._Peck_Indian_School
Montana,Reform Schools[edit],Ft. Shaw Indian School,https://www.asylumprojects.org/index.php?title=Ft._Shaw_Indian_School
Montana,Reform Schools[edit],Montana State Industrial School,https://www.asylumprojects.org/index.php?title=Montana_State_Industrial_School
Montana,Sanitariums[edit],State Tuberculosis Sanitarium at Galen,https://www.asylumprojects.org/index.php?title=State_Tuberculosis_Sanitarium_at_Galen
Montana,Orphanages[edit],Twin Bridges Orphanage,https://www.asylumprojects.org/index.php?title=Twin_Bridges_Orphanage
Nebraska,State Hospitals[edit],Genoa State Hospital,https://www.asylumprojects.org/index.php?title=Genoa_State_Hospital
Nebraska,State Hospitals[edit],Hastings State Hospital Nebraska,https://www.asylumprojects.org/index.php?title=Hastings_State_Hospital_Nebraska
Nebraska,State Hospitals[edit],Lincoln State Hospital,https://www.asylumprojects.org/index.php?title=Lincoln_State_Hospital
Nebraska,State Hospitals[edit],Nebraska Psychiatric Institute,https://www.asylumprojects.org/index.php?title=Nebraska_Psychiatric_Institute
Nebraska,State Hospitals[edit],Norfolk State Hospital,https://www.asylumprojects.org/index.php?title=Norfolk_State_Hospital
Nebraska,State Hospitals[edit],North Platte Psychiatric Clinic,https://www.asylumprojects.org/index.php?title=North_Platte_Psychiatric_Clinic
Nebraska,State Hospitals[edit],Panhandle Mental Health Center,https://www.asylumprojects.org/index.php?title=Panhandle_Mental_Health_Center&action=edit&redlink=1
Nebraska,State School[edit],Boys Training School Kearney,https://www.asylumprojects.org/index.php?title=Boys_Training_School_Kearney
Nebraska,State School[edit],Girls Training School Geneva,https://www.asylumprojects.org/index.php?title=Girls_Training_School_Geneva
Nebraska,State School[edit],Nebraska Industrial Home,https://www.asylumprojects.org/index.php?title=Nebraska_Industrial_Home&action=edit&redlink=1
Nebraska,State School[edit],Nebraska Institution for Feeble-minded Youth,https://www.asylumprojects.org/index.php?title=Nebraska_Institution_for_Feeble-minded_Youth
Nebraska,Federal Government Institutions[edit],Genoa Indian Training School,https://www.asylumprojects.org/index.php?title=Genoa_Indian_Training_School
Nebraska,Private Institutions[edit],Bethphage Mission at Axtell,https://www.asylumprojects.org/index.php?title=Bethphage_Mission_at_Axtell
Nebraska,Private Institutions[edit],Dr Bailey Sanatorium,https://www.asylumprojects.org/index.php?title=Dr_Bailey_Sanatorium&action=edit&redlink=1
Nebraska,Private Institutions[edit],Martin Luther Home,https://www.asylumprojects.org/index.php?title=Martin_Luther_Home
Nebraska,Sanitariums[edit],Nebraska Hospital for Tuberculosis,https://www.asylumprojects.org/index.php?title=Nebraska_Hospital_for_Tuberculosis
Nebraska,Sanitariums[edit],Nebraska Sanitarium at Hastings,https://www.asylumprojects.org/index.php?title=Nebraska_Sanitarium_at_Hastings
Nebraska,Sanitariums[edit],Lincoln Sanitarium,https://www.asylumprojects.org/index.php?title=Lincoln_Sanitarium
Nevada,State Hospitals[edit],Nevada State Asylum,https://www.asylumprojects.org/index.php?title=Nevada_State_Asylum
Nevada,Reform Schools[edit],Nevada School of Industry,https://www.asylumprojects.org/index.php?title=Nevada_School_of_Industry&action=edit&redlink=1
New Hampshire,State Hospital[edit],Concord State Hospital,https://www.asylumprojects.org/index.php?title=Concord_State_Hospital
New Hampshire,State Hospital[edit],Optima Psychiatric Institute,https://www.asylumprojects.org/index.php?title=Optima_Psychiatric_Institute&action=edit&redlink=1
New Hampshire,State Schools[edit],Laconia State School,https://www.asylumprojects.org/index.php?title=Laconia_State_School
New Hampshire,Private Institutions[edit],Sidis Psychotherapeutic Institute,https://www.asylumprojects.org/index.php?title=Sidis_Psychotherapeutic_Institute
New Hampshire,Reform Schools[edit],New Hampshire State Industrial School,https://www.asylumprojects.org/index.php?title=New_Hampshire_State_Industrial_School&action=edit&redlink=1
New Hampshire,County Asylums[edit],Carroll County Almshouse,https://www.asylumprojects.org/index.php?title=Carroll_County_Almshouse
New Hampshire,County Asylums[edit],Grafton County Farm,https://www.asylumprojects.org/index.php?title=Grafton_County_Farm
New Hampshire,County Asylums[edit],Hillsborough County Farm,https://www.asylumprojects.org/index.php?title=Hillsborough_County_Farm
New Hampshire,County Asylums[edit],Merrimack County Farm,https://www.asylumprojects.org/index.php?title=Merrimack_County_Farm
New Hampshire,County Asylums[edit],Rockingham County Farm,https://www.asylumprojects.org/index.php?title=Rockingham_County_Farm
New Hampshire,County Asylums[edit],Strafford County Farm,https://www.asylumprojects.org/index.php?title=Strafford_County_Farm
New Hampshire,County Asylums[edit],Sullivan County Farm,https://www.asylumprojects.org/index.php?title=Sullivan_County_Farm
New Hampshire,County Asylums[edit],Coös County Farm,https://www.asylumprojects.org/index.php?title=Co%C3%B6s_County_Farm
New Hampshire,County Asylums[edit],Cheshire County Farm,https://www.asylumprojects.org/index.php?title=Cheshire_County_Farm
New Hampshire,County Asylums[edit],Belknap County Farm,https://www.asylumprojects.org/index.php?title=Belknap_County_Farm
New Hampshire,Sanitarium[edit],Glencliff State Sanatorium,https://www.asylumprojects.org/index.php?title=Glencliff_State_Sanatorium
New Hampshire,Sanitarium[edit],Pembroke Sanatorium,https://www.asylumprojects.org/index.php?title=Pembroke_Sanatorium
New Jersey,State Hospitals[edit],Ancora State Hospital,https://www.asylumprojects.org/index.php?title=Ancora_State_Hospital
New Jersey,State Hospitals[edit],Anne Klein Forensic Center,https://www.asylumprojects.org/index.php?title=Anne_Klein_Forensic_Center&action=edit&redlink=1
New Jersey,State Hospitals[edit],Brisbane State Child Treatment Center,https://www.asylumprojects.org/index.php?title=Brisbane_State_Child_Treatment_Center
New Jersey,State Hospitals[edit],Greystone Park State Hospital,https://www.asylumprojects.org/index.php?title=Greystone_Park_State_Hospital
New Jersey,State Hospitals[edit],Hagedorn Psychiatric Hospital,https://www.asylumprojects.org/index.php?title=Hagedorn_Psychiatric_Hospital
New Jersey,State Hospitals[edit],Marlboro State Hospital,https://www.asylumprojects.org/index.php?title=Marlboro_State_Hospital
New Jersey,State Hospitals[edit],Trenton State Hospital,https://www.asylumprojects.org/index.php?title=Trenton_State_Hospital
New Jersey,State Hospitals[edit],Princeton State Village for Epileptics,https://www.asylumprojects.org/index.php?title=Princeton_State_Village_for_Epileptics
New Jersey,State Schools[edit],Green Brook Regional Center,https://www.asylumprojects.org/index.php?title=Green_Brook_Regional_Center
New Jersey,State Schools[edit],Hunterdon State School,https://www.asylumprojects.org/index.php?title=Hunterdon_State_School
New Jersey,State Schools[edit],New Lisbon State School,https://www.asylumprojects.org/index.php?title=New_Lisbon_State_School
New Jersey,State Schools[edit],North Jersey Developmental Center,https://www.asylumprojects.org/index.php?title=North_Jersey_Developmental_Center
New Jersey,State Schools[edit],"Vineland State School
 Menantico State Colony",https://www.asylumprojects.org/index.php?title=Vineland_State_School
New Jersey,State Schools[edit],Menantico State Colony,https://www.asylumprojects.org/index.php?title=Menantico_State_Colony
New Jersey,State Schools[edit],Woodbine State School,https://www.asylumprojects.org/index.php?title=Woodbine_State_School
New Jersey,State Schools[edit],Woodbridge State School,https://www.asylumprojects.org/index.php?title=Woodbridge_State_School
New Jersey,Reform Schools[edit],Bordentown Manual Training School,https://www.asylumprojects.org/index.php?title=Bordentown_Manual_Training_School
New Jersey,Reform Schools[edit],New Jersey State Home for Boys,https://www.asylumprojects.org/index.php?title=New_Jersey_State_Home_for_Boys
New Jersey,Reform Schools[edit],Trenton State Home for Girls,https://www.asylumprojects.org/index.php?title=Trenton_State_Home_for_Girls&action=edit&redlink=1
New Jersey,Private Institutions[edit],Bancroft Training School,https://www.asylumprojects.org/index.php?title=Bancroft_Training_School
New Jersey,Private Institutions[edit],Belle Mead Farm Colony & Sanatorium,https://www.asylumprojects.org/index.php?title=Belle_Mead_Farm_Colony_%26_Sanatorium
New Jersey,Private Institutions[edit],Bright Side Sanitarium,https://www.asylumprojects.org/index.php?title=Bright_Side_Sanitarium
New Jersey,Private Institutions[edit],Ellis Sanitarium,https://www.asylumprojects.org/index.php?title=Ellis_Sanitarium&action=edit&redlink=1
New Jersey,Private Institutions[edit],Galen Hall,https://www.asylumprojects.org/index.php?title=Galen_Hall&action=edit&redlink=1
New Jersey,Private Institutions[edit],Hampton Behavioral Health Center,https://www.asylumprojects.org/index.php?title=Hampton_Behavioral_Health_Center&action=edit&redlink=1
New Jersey,Private Institutions[edit],Leonard's Sanitarium,https://www.asylumprojects.org/index.php?title=Leonard%27s_Sanitarium&action=edit&redlink=1
New Jersey,Private Institutions[edit],Ramapo Ridge Psychiatric Hospital,https://www.asylumprojects.org/index.php?title=Ramapo_Ridge_Psychiatric_Hospital
New Jersey,Private Institutions[edit],Riverlawn Sanitarium,https://www.asylumprojects.org/index.php?title=Riverlawn_Sanitarium&action=edit&redlink=1
New Jersey,Private Institutions[edit],Summit Oaks Hospital,https://www.asylumprojects.org/index.php?title=Summit_Oaks_Hospital&action=edit&redlink=1
New Jersey,County Hospitals[edit],Atlantic County Insane Asylum,https://www.asylumprojects.org/index.php?title=Atlantic_County_Insane_Asylum
New Jersey,County Hospitals[edit],Bergen County Isolation Hospital,https://www.asylumprojects.org/index.php?title=Bergen_County_Isolation_Hospital&action=edit&redlink=1
New Jersey,County Hospitals[edit],Burlington County Insane Asylum,https://www.asylumprojects.org/index.php?title=Burlington_County_Insane_Asylum
New Jersey,County Hospitals[edit],Camden County Hospital for the Insane,https://www.asylumprojects.org/index.php?title=Camden_County_Hospital_for_the_Insane
New Jersey,County Hospitals[edit],Cumberland County Hospital for the Insane,https://www.asylumprojects.org/index.php?title=Cumberland_County_Hospital_for_the_Insane
New Jersey,County Hospitals[edit],Edison County Insane Asylum,https://www.asylumprojects.org/index.php?title=Edison_County_Insane_Asylum&action=edit&redlink=1
New Jersey,County Hospitals[edit],Essex County Hospital,https://www.asylumprojects.org/index.php?title=Essex_County_Hospital
New Jersey,County Hospitals[edit],Essex County Isolation Hospital,https://www.asylumprojects.org/index.php?title=Essex_County_Isolation_Hospital
New Jersey,County Hospitals[edit],Gloucester County Insane Asylum,https://www.asylumprojects.org/index.php?title=Gloucester_County_Insane_Asylum&action=edit&redlink=1
New Jersey,County Hospitals[edit],Hudson County Hospital for the Insane,https://www.asylumprojects.org/index.php?title=Hudson_County_Hospital_for_the_Insane
New Jersey,County Hospitals[edit],Passaic County Asylum,https://www.asylumprojects.org/index.php?title=Passaic_County_Asylum&action=edit&redlink=1
New Jersey,County Hospitals[edit],Salem County Insane Asylum,https://www.asylumprojects.org/index.php?title=Salem_County_Insane_Asylum
New Jersey,Sanitariums[edit],Bonnie Burn Tuberculosis Hospital,https://www.asylumprojects.org/index.php?title=Bonnie_Burn_Tuberculosis_Hospital
New Jersey,Sanitariums[edit],Deborah Sanatorium,https://www.asylumprojects.org/index.php?title=Deborah_Sanatorium&action=edit&redlink=1
New Jersey,Sanitariums[edit],Dr. Reba Lloyd's Sanitarium,https://www.asylumprojects.org/index.php?title=Dr._Reba_Lloyd%27s_Sanitarium&action=edit&redlink=1
New Jersey,Sanitariums[edit],Essex Mountain Sanitarium,https://www.asylumprojects.org/index.php?title=Essex_Mountain_Sanitarium
New Jersey,Sanitariums[edit],Ivy Hall Sanitarium,https://www.asylumprojects.org/index.php?title=Ivy_Hall_Sanitarium&action=edit&redlink=1
New Jersey,Sanitariums[edit],J. L. Disney Sanatorium,https://www.asylumprojects.org/index.php?title=J._L._Disney_Sanatorium&action=edit&redlink=1
New Jersey,Sanitariums[edit],Middlesex County Tuberculosis Sanitorium,https://www.asylumprojects.org/index.php?title=Middlesex_County_Tuberculosis_Sanitorium
New Jersey,Sanitariums[edit],New Jersey Sanitorium for Tuberculosis Diseases,https://www.asylumprojects.org/index.php?title=New_Jersey_Sanitorium_for_Tuberculosis_Diseases
New Jersey,Sanitariums[edit],Preventorium for Children,https://www.asylumprojects.org/index.php?title=Preventorium_for_Children&action=edit&redlink=1
New Jersey,Sanitariums[edit],Ramapo Hills Sanatorium,https://www.asylumprojects.org/index.php?title=Ramapo_Hills_Sanatorium&action=edit&redlink=1
New Jersey,Sanitariums[edit],Shongum Mountain Sanitarium,https://www.asylumprojects.org/index.php?title=Shongum_Mountain_Sanitarium&action=edit&redlink=1
New Jersey,Sanitariums[edit],Trenton Municipal Colony,https://www.asylumprojects.org/index.php?title=Trenton_Municipal_Colony&action=edit&redlink=1
New Mexico,State Hospitals[edit],Fort Bayard State Hospital,https://www.asylumprojects.org/index.php?title=Fort_Bayard_State_Hospital
New Mexico,State Hospitals[edit],New Mexico State Hospital,https://www.asylumprojects.org/index.php?title=New_Mexico_State_Hospital
New Mexico,Reform Schools[edit],Albuquerque Indian School,https://www.asylumprojects.org/index.php?title=Albuquerque_Indian_School
New Mexico,Reform Schools[edit],Nenannezed Boarding School,https://www.asylumprojects.org/index.php?title=Nenannezed_Boarding_School&action=edit&redlink=1
New Mexico,Reform Schools[edit],Raton Reform School for Boys,https://www.asylumprojects.org/index.php?title=Raton_Reform_School_for_Boys&action=edit&redlink=1
New Mexico,Reform Schools[edit],Rehoboth Mission School,https://www.asylumprojects.org/index.php?title=Rehoboth_Mission_School&action=edit&redlink=1
New Mexico,Reform Schools[edit],San Juan Boarding School,https://www.asylumprojects.org/index.php?title=San_Juan_Boarding_School&action=edit&redlink=1
New Mexico,Reform Schools[edit],Santa Fe Indian School,https://www.asylumprojects.org/index.php?title=Santa_Fe_Indian_School&action=edit&redlink=1
New Mexico,Reform Schools[edit],Shiprock Boarding School,https://www.asylumprojects.org/index.php?title=Shiprock_Boarding_School&action=edit&redlink=1
New Mexico,Sanatoriums[edit],Cottage Sanatorium,https://www.asylumprojects.org/index.php?title=Cottage_Sanatorium&action=edit&redlink=1
New Mexico,Sanatoriums[edit],Holy Cross Sanatorium,https://www.asylumprojects.org/index.php?title=Holy_Cross_Sanatorium&action=edit&redlink=1
New Mexico,Sanatoriums[edit],Indian Sanitarium,https://www.asylumprojects.org/index.php?title=Indian_Sanitarium
New Mexico,Sanatoriums[edit],New Mexico State Tuberculosis Sanatorium,https://www.asylumprojects.org/index.php?title=New_Mexico_State_Tuberculosis_Sanatorium&action=edit&redlink=1
New Mexico,Sanatoriums[edit],Fort Bayard Army Sanatorium,https://www.asylumprojects.org/index.php?title=Fort_Bayard_Army_Sanatorium
New Mexico,Sanatoriums[edit],Fort Stanton Naval Sanatorium,https://www.asylumprojects.org/index.php?title=Fort_Stanton_Naval_Sanatorium&action=edit&redlink=1
New York,State Hospital[edit],Binghamton State Hospital,https://www.asylumprojects.org/index.php?title=Binghamton_State_Hospital
New York,State Hospital[edit],Bronx State Hospital,https://www.asylumprojects.org/index.php?title=Bronx_State_Hospital
New York,State Hospital[edit],Brooklyn State Hospital,https://www.asylumprojects.org/index.php?title=Brooklyn_State_Hospital
New York,State Hospital[edit],Buffalo State Hospital,https://www.asylumprojects.org/index.php?title=Buffalo_State_Hospital
New York,State Hospital[edit],Central Islip State Hospital,https://www.asylumprojects.org/index.php?title=Central_Islip_State_Hospital
New York,State Hospital[edit],Central New York Psychiatric Center,https://www.asylumprojects.org/index.php?title=Central_New_York_Psychiatric_Center
New York,State Hospital[edit],Creedmoor State Hospital,https://www.asylumprojects.org/index.php?title=Creedmoor_State_Hospital
New York,State Hospital[edit],Dannemora State Hospital,https://www.asylumprojects.org/index.php?title=Dannemora_State_Hospital
New York,State Hospital[edit],Edgewood State Hospital,https://www.asylumprojects.org/index.php?title=Edgewood_State_Hospital
